,Date,Rating,Review
281,2020-05-28 00:46:50,5,Tudo de bom
282,2020-05-28 00:46:36,5,"A atualização para tv ficou muitoo boa para tv, a forma de avançar o filme, de por a legenda de poder escolher o tamanho e a coe da legenda, gostei muito das melhorias estavam precisam mesmo."
283,2020-05-28 00:44:15,5,Ótimo
284,2020-05-28 00:42:46,5,Maravilhoso e é bem barato!!
285,2020-05-28 00:42:07,2,"Estava bom até começar a travar , Está travando igual globo play? Resolvam isso"
286,2020-05-28 00:40:01,5,👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼
287,2020-05-28 00:33:36,5,Ótimo
288,2020-05-28 00:29:32,5,"Gosto muito,tem que ter mais opções,mais amo demais esse aplicativo."
289,2020-05-28 00:22:35,5,Excelente 😀👏👏😘
290,2020-05-28 00:20:39,5,Aplicativo muito bom
291,2020-05-28 00:19:07,1,Não consigo logar.
292,2020-05-28 00:19:03,1,"Não consigo adicionar meu cartão de débito no prime video, não consigo assistir nada🙄 só me estressei tentando afff"
293,2020-05-28 00:18:36,5,Top
294,2020-05-28 00:16:49,4,"O app é muito bom e vale o preço, mas a lista pessoal poderia ser mais organizada ☺️"
295,2020-05-28 00:16:49,5,"App muito bom, recomendo"
296,2020-05-28 00:14:25,5,Eu amo assistir filme poriso amei
297,2020-05-28 00:10:33,1,"Até que no começo estava tudo bem,mas depois do terceiro dia o aplicativo fica mudo,vc saí e volta de novo e não reproduz o filme,aí fica difícil até de avaliar né?ou será que posso realmente avaliar como está merecendo???"
298,2020-05-28 00:08:56,1,1 estrela pq já coloquei todos os meus cartões e fala que houve erro
299,2020-05-28 00:05:26,5,Top. Indico a todos
300,2020-05-28 00:05:07,5,"Super completo, muito bom adorei"
301,2020-05-28 00:03:49,1,"Não ha forma de pagto acessível para todos, péssimo isso!"
302,2020-05-28 00:01:36,5,"Estou gostando, melhor que Netflix.."
303,2020-05-27 23:57:10,5,Muito bom
304,2020-05-27 23:55:59,4,Muito bom
305,2020-05-27 23:53:59,1,"Tentei iniciar minha conta do App, porém tive problemas. Não finaliza meu cadastro e pede pra eu escolher uma forma de pagamento, sendo que eu já havia adicionado a forma de pagamento e tbm os dados do meu cartão. Agora tô preocupada de vir desconto na minha conta de algo que nem estou usando."
306,2020-05-27 23:52:43,5,Ótimo app
307,2020-05-27 23:52:29,5,As vezes a legenda não entra
308,2020-05-27 23:51:17,5,Best app in my life pls watch the office
309,2020-05-27 23:49:53,5,Muito boa👍
310,2020-05-27 23:47:05,1,Eu tinha avaliado com como 5 estrela mas agora Aplicativo está travando muito e apresenta tela preta
311,2020-05-27 23:45:06,1,Não tou conseguindo por o meu cartão
312,2020-05-27 23:44:17,5,"Muito bom mmmmmmmmm, tô amando tudo"
313,2020-05-27 23:43:06,4,"O App é bom, mas poderia ser melhor, principalmente se tiver como criar perfis, pois acaba misturando filmes e séries que estou assistindo com os que meus netos assistem. Fica uma bagunça. Por favor permitam criar mais de um perfil. Netflix e Starz permitem mais perfis."
314,2020-05-27 23:41:10,5,"Parabéns a todos os desenvolvedores! App super leve, filmes, séries, infantis, enfim, feito para toda família! 👏👏👏👏👏👍"
315,2020-05-27 23:41:05,5,Exelente aplicativo de filmes!!
316,2020-05-27 23:38:04,5,é bom demais ótimo de verdade.
317,2020-05-27 23:36:09,5,Simplesmente excelente
318,2020-05-27 23:35:51,4,Deveria ter mais filmes bons
319,2020-05-27 23:32:01,5,Super
320,2020-05-27 23:30:26,5,Muito bom . Gostei de mais
321,2020-05-27 23:27:31,1,De 12 horas a te agora os filmes estão endispunivel e meu primeiro dia vou desistir
322,2020-05-27 23:26:08,5,ELiassisdekocsa
323,2020-05-27 23:25:41,3,"Gostei muito, assisto direto filmes no meu celular! Mas acho que poderia ter opção de pareamento com a TV ....aí sim!"
324,2020-05-27 23:16:23,5,Ótima 😍❤
325,2020-05-27 23:13:34,5,"Muito bom. Uma dica: adicionem a opção de “continuar assistindo"" presente na concorrente de vocês."
326,2020-05-27 23:09:06,4,eu amei .a qualidade e muito boa dos filmes ótima imagem.so não sou 5 porq as opções de filmes de ação são poucas.
327,2020-05-27 23:08:56,5,"Não tenho do que me queixar! Experiência maravilhosa, sem bugs, ótima qualidade de reprodução no meu Xiaomi Mi A3. Me surpreendam, se puderem, com mais recursos!"
328,2020-05-27 23:07:19,5,Bom aplicativo para assistir filmes e séries otima qualidade de som e imagem eu super recomendo sem falar no valor que é bem em conta mesmo
329,2020-05-27 23:04:18,5,Tá bom d +
330,2020-05-27 22:55:28,4,"Para o meu gosto de filmes ,esta bacana ...recomendo ."
331,2020-05-27 22:53:22,5,"Realmente muito bom, Tem bastante conteúdos. Só falta adicionar Mais filme."
332,2020-05-27 22:48:17,1,Bom
333,2020-05-27 22:47:42,1,"Estou tentando fazer meu cadastro mas meu cartão de débito não está aceitando, já tentei dois cartões e nada"
334,2020-05-27 22:46:55,5,Amazing!
335,2020-05-27 22:44:25,5,Melhor app de assistir filmes que eu ja vi!!!!! Recomendo muito tem todos os filmes!!demais amei.😀😀😀😀😀😀😀😀😀😀😀😁😁😁😁😁😁😁😁😁😁😁😁😁😁😍😍😍😍😍😍😍😍😘😘😘😘😋😋😋😜😜😜😜😛😛😛😛😛
336,2020-05-27 22:44:25,3,"O app é bom mais poderia melhorar, colocando mais filmes novos pois os que estão oferecendo já estão atrasados,e a qualidade de imagens não é muito boa"
337,2020-05-27 22:43:22,5,Ótimo
338,2020-05-27 22:41:26,5,Gosto muito
339,2020-05-27 22:38:49,1,"Horrível. não consigo assistir nada, somente trava o tempo todo"
340,2020-05-27 22:38:04,5,Muito muito melhor que Netflix barato frete grátis ainda
341,2020-05-27 22:35:51,1,Horrível não dá pra colocar cartão de débito 🙄🙄
342,2020-05-27 22:34:57,3,"Poderia incluir a opção de ter mais de um usuário na mesma conta. Assim, em uma família de 3 pessoas, cada um, assistiria seus filmes sem misturar com o outro."
343,2020-05-27 22:34:24,5,Bom bem melhor que netflix
344,2020-05-27 22:31:55,5,Luccas neto hotel mágico 😀😀😀😀😀 😀
345,2020-05-27 22:30:16,4,"Acho q esse app precisa da umas atualizações, pq tem hora q das uns bugs do nada. Fora isso o app é muito bom! Por isso 4 estrelas."
346,2020-05-27 22:30:09,3,e bom mais nao consegui baixar na Tv. a minha tv. tem o sistema Tv Box como faço para baixar.
347,2020-05-27 22:28:31,1,O app simplesmente não funciona na TV Samsung! Apps concorrentes funcionam normalmente. Vai perder clientes assim!
348,2020-05-27 22:27:51,1,pra que meu endereco sendo que e no credito😤
349,2020-05-27 22:22:48,5,Excelente
350,2020-05-27 22:22:25,5,"Muito bom, na vdd , excelente"
351,2020-05-27 22:22:20,4,Melhor que Netflix. Assinei o plano anual por R$89. Melhor que pagar por mês.
352,2020-05-27 22:22:07,1,Não aceita débito 😡
353,2020-05-27 22:17:44,1,Muito complicado fiz tudo que pediu e nada não aceita forma de pagamento meu cartão é do Itaú
354,2020-05-27 22:15:40,5,"Excelente,mas deveria ter mais espaço para os downloads."
355,2020-05-27 22:05:25,4,"O app..e bom porém tinha que melhorar o cromecast para passar em smartv que não possui o aplicativo do amazon, avezes roda bem e as vezes nem pega."
356,2020-05-27 22:05:20,2,Não dá Pra cadastrar nenhum cartão....
357,2020-05-27 21:53:08,5,Excelente estou adorando muito bom
358,2020-05-27 21:50:04,5,Muito satisfeito com o App.
359,2020-05-27 21:49:58,5,MUITO BOM TEM SEMPRE O QUE A GENTE PRECISA
360,2020-05-27 21:48:02,5,Bom
361,2020-05-27 21:48:01,5,Muito bom
362,2020-05-27 21:43:13,5,muito bom
363,2020-05-27 21:42:45,5,Excelente
364,2020-05-27 21:42:09,5,Incrível
365,2020-05-27 21:36:14,4,"Gosto do app, só acho que deveria ter trailer."
366,2020-05-27 21:35:28,1,Tem uma opção de pagamento através do Google pay
367,2020-05-27 18:21:55,5,Amei é baratinho e tem tudo
368,2020-05-27 18:09:59,5,Top
369,2020-05-27 18:06:44,5,Muito Boa
370,2020-05-27 18:02:53,5,"Ótimo app , nunca deu algum problema"
371,2020-05-27 18:00:28,1,Nao consigo cadastrar meu cartão
372,2020-05-27 17:59:31,5,Muito bom
373,2020-05-27 17:51:25,4,"Otimo aplicativo, so falta melhorar a aparência dentro dele, ja que é muito feio e trava muito algumas vezes e o player é muito simples. Tirando isso é simplismete ótimo"
374,2020-05-27 17:49:51,3,"O app é muito bom e promissor. Porém quando estou vendo algum filme/série e acontece uma cena de ação, a qualidade cai de forma absurda; parece que tá em 144p ou inferior. Já tentei mudar Qualidade de Streaming, mas nada acontece. Sempre que há uma cena rápida ou de ação, a qualidade do vídeo baixa demais e eu não consigo entender o que tá se passando na cena."
375,2020-05-27 17:46:49,5,Excelente recomendo parabéns.
376,2020-05-27 17:45:16,5,"O aplicativo é ótimo,as opções são ótimas tbm e como sempre chega novos títulos não me incomodo mt com a quantidade."
377,2020-05-27 17:35:11,3,Eu acho que o defeito que tô em encontrando e que tá travando muito dando uns bugs do nada eu assistindo vai e para
378,2020-05-27 17:31:43,5,"Muito bom,bom mesmo"
379,2020-05-27 17:28:20,5,Amei
380,2020-05-27 17:26:18,5,"Muito boa,sensacional!!!"
381,2020-05-27 17:25:45,5,"Adorei, muitas series boas e filmes tambem. preco barato. aproveite."
382,2020-05-27 17:18:49,5,Ótimo bons filmes e séries
383,2020-05-27 17:16:16,5,Muito bom.
384,2020-05-27 17:13:12,5,Excelente
385,2020-05-27 17:08:32,5,Gostei muito do app muitas séries e filmes legais
386,2020-05-27 17:00:14,2,"Ótimos filmes e séries, único problema e que atrapalha bastante é não conseguir assistir na TV"
387,2020-05-27 16:58:22,1,Horrível não transfere do celular para a televisão via chromecast. Netflix da de 10 x 0 aff vou cancelar agora a assinatura
388,2020-05-27 16:56:18,1,Olá fiz o meu cadastro e não estou conseguindo ter acesso pelo computador pra poder adicionar na tv??
389,2020-05-27 16:56:05,5,Muito bom
390,2020-05-27 16:43:29,5,Muito bom!
391,2020-05-27 16:38:48,5,Gostei muito do aplicativo. Tem filmes e séries muito bons e não trava.
392,2020-05-27 16:35:43,5,Excelente.
393,2020-05-27 16:32:40,4,"Muito bom! Contudo há filmes, ainda, sem tradução para o português nem legenda. No restante é realmente muito bom. Gostaria de sugerir que houvesse mais vídeos de lives da banda Rammstein."
394,2020-05-27 16:27:30,5,Ótimo
395,2020-05-27 16:22:06,5,"Parabéns, melhor streaming que já tive... continuem assim... sucesso!"
396,2020-05-27 16:18:31,5,"Muito legal,intuitivo,barato e legal"
397,2020-05-27 16:18:14,5,Perfeito
398,2020-05-27 16:17:31,4,"Gostei muito, a única parte que não gostei foi não conseguir passar os filmes para a televisão, não consigo instalar o app na tv."
399,2020-05-27 16:14:27,5,Muito bom. Tô adorando. Mas tem filmes que gostaria de ver no Prime.
400,2020-05-27 16:10:41,1,Cadê meu email de confirmação? Já digitei muitas vezes e não chega
401,2020-05-27 16:02:32,5,Muito bon.
402,2020-05-27 16:01:15,5,"Excelente, assisto tudo que desejo em qualquer lugar!!!"
403,2020-05-27 15:50:53,4,Excelente mais podia melhora com mais opções de filme séries e desenhos
404,2020-05-27 15:48:54,5,"Muito barato, e boa qualidade"
405,2020-05-27 15:45:57,5,Muito bom e preço ótimo!
406,2020-05-27 15:39:55,5,"Amei, super recomendo, nota 1000"
407,2020-05-27 15:33:36,5,Bom
408,2020-05-27 15:20:04,5,Muito bommm
409,2020-05-27 15:15:24,5,otima
410,2020-05-27 15:13:44,5,Ótimo.gostei muito.
411,2020-05-27 14:57:36,5,Muito bom gostei do acervo de filmes e séries.
412,2020-05-27 14:50:12,5,Excelente!!!
413,2020-05-27 14:49:22,4,"Bom app e embora tenha pouca variedade de filmes, são muito bons! Já assisti muitos. Aguardando ansiosa pela série O SENHOR DOS ANÉIS. ♥️"
414,2020-05-27 14:47:55,3,Olá n tô conseguindo ver filmes nada no.meu telefone depois q atualizei ficou pior já verifiquei a internet n é na TV passa normal mas no meu aparelho tá travando.e tela escura o q posso fazer
415,2020-05-27 14:41:49,3,As series e filmes do catalogo são incriveis. Porem falta trabalho no quesito layout e assessibilidade. Eu nao quero saber qual série que tem nova enquanto to assistindo a minha. Fora isso td otimo.
416,2020-05-27 14:41:13,2,"O catálogo é ótimo, mas a usabilidade do aplicativo é horrível! Tem MUITO o que melhorar"
417,2020-05-27 14:40:19,5,Só fica a desejar uma otimização melhor do design da plataforma e a diversidade mas fora esses dois fatores está perfeito
418,2020-05-27 14:32:17,1,"Não consigo assistir pela minha tv , sendo que a tv tem o APP😒"
419,2020-05-27 14:29:14,4,"Poderia melhorar o layout do App e separar algumas categorias, além de exibir alguns trailers de maneira automática quando colocássemos em algum filme ou série."
420,2020-05-27 14:20:09,1,"Minha irmã tem uma conta,ela foi colocar a conta dela no meu e sempre aparece que a senha ta errada ou que essa conta não existe, fiquei 1h tentando e nada,ligue para o auxílio de vc e nada tbm,e melhor melhorar se não vão perder as pessoas"
421,2020-05-27 14:18:38,5,Um ótimo App recomendo a todos. Parabéns a Amazon Prime Vídeo👏
422,2020-05-27 14:16:42,4,"Bom, mais poderia ter mais filmes novos como a maldição da chorona"
423,2020-05-27 14:16:27,5,E muito bom o aplicativo
424,2020-05-27 14:12:09,5,"Gostei muito, recomendo a outras pessoas. 👏🏽👏🏽"
425,2020-05-27 14:11:56,3,Pena nao aceitarem debito. Amazon é ótima mas falta essa opção.
426,2020-05-27 13:51:01,1,Envia o código e diz que esta errado tira este aplicativo do enganação
427,2020-05-27 13:39:21,1,NÃO CONSIGO INCERIR DADOS PARA O PAGAMENTO absurdo mesmo digitalizando o cartão fica dizendo que o número está errado #chateada
428,2020-05-27 13:39:01,3,Estou com proble ma de qualidade de imagem
429,2020-05-27 13:37:48,5,Muito bom
430,2020-05-27 13:34:06,5,Mamno e muito top os filmes que eu pesquisa a parese e muito top
431,2020-05-27 13:33:16,5,"Excelente. Gostei muito, vou indicar para vários Amigos."
432,2020-05-27 13:26:48,5,Top
433,2020-05-27 12:56:28,1,"Não tive a oportunidade de usar, pois estou a 3 dias tentando fazer uma conta, e quando não é uma coisa é outra, o app tá sismando que o cep está errado, que saco."
434,2020-05-27 12:54:31,5,"Ótimo app, tem várias vantagens, mas precisa melhorar algumas coisas. Acrescentar perfis seria uma boa."
435,2020-05-27 12:54:02,5,Bom....
436,2020-05-27 12:51:35,4,Coloquem a opção de pagar usando a Play Store
437,2020-05-27 12:43:47,3,Bom
438,2020-05-27 12:39:39,5,É muito bom é barato vale apena
439,2020-05-27 12:31:04,1,Quantas pessoa pode conectar so uma ou mais de uma
440,2020-05-27 12:30:35,5,"Perfeito, ótimo custo-benefício. Cada vez mais com excelentes séries e filmes, só melhora a cada dia"
441,2020-05-27 12:30:12,1,"Excluíram meu comentário --' , só comentei dizendo que se tiver a compatibilidade de usar em tv smartv ou Chromecast, ficaria show, outros app já fizeram isso. Agora se a empresa não aguenta receber uma crítica, paciência porque é das críticas que vem as melhorias e mudanças. Obrigado."
442,2020-05-27 12:13:42,5,Excelente ótimo app
443,2020-05-27 12:13:35,1,"Péssimo sai toda hora, assinei não conseguir assistir, não é 30 dias grátis e sim 7 vou ter que pagar uma coisa sem usar não consigo entrar nem pra cancelar."
444,2020-05-27 12:06:37,5,É ótimo
445,2020-05-27 11:56:03,5,Excelente opção a Netflix.. parabéns Amazon
446,2020-05-27 11:43:09,5,"Tem todos os filmes famosos e séries incríveis. Acho que poderia ter mais filmes da Disney, mas o catálogo é bem compleeto 😁"
447,2020-05-27 11:34:40,2,"Duas estrelas apenas, por que é um ABSURDO não poder baixar o episódio seguinte de uma série, enquanto assiste um episódio que já está baixado no dispositivo, ou seja, não esta usando a internet pra exibir esse episódio, e mesmo assim não pode baixar o próximo episódio em segundo plano??? o app da concorrente, permite baixar enquanto assiste o episódio. Espero que o quanto antes vocês consertem isso. Que aí darei mais estrelas com certeza!"
448,2020-05-27 11:30:28,5,Ótimo
449,2020-05-27 11:22:17,3,"Busca ineficiente, lista de favoritos meio escondida, interface pouco amigavel, lento..."
450,2020-05-27 11:19:24,4,"Sendo um app do homem mais rico da Terra, deveria ter legendas super ótimas, aquelas legendas estão horríveis de ler, até que o serviço anual está ótimo. Mas sem querer o app adianta acho uns dez segundos a frente eu ter apertado aquele número de anteceder."
