,Unnamed: 0,Date,Rating,Review,Classification
2017,2017,2020-05-21 04:17:33,3,App com interface um pouco complicada,Positiva
2021,2021,2020-05-21 03:55:42,3,Acho muito injusto eu ter que usar o Express VPN para que assim possa ver diversos catálogos que não estão disponíveis no Brasil..,Negativa
2023,2023,2020-05-21 03:54:02,3,"Gosto do prime pq sempre traz os lançamentos, mas desde que assinei estou tendo problema na hora de assistir, o filme/série para e a tela fica preta, tenho que ficar fechando o app sempre pra conseguir voltar a assistir tá ficando chato e não acredito que o problema seja a internet já que esse tipo de erro não acontece quando assisto na Netflix.",Negativa
2029,2029,2020-05-21 03:15:17,3,"É frustrante procurar uma obra, aparecer nas pesquisas o complemento e não encontrá-la. Falta uma maior divisão nós gêneros. Através da plataforma do Google consigo encontrar variadas séries e filmes, já dentro do aplicativo fica como se fossem inexistentes. Além de algumas temporadas inacessíveis. Um exemplo é ""Avatar a Lenda de Korra"" onde a primeira temporada não está na plataforma mas a segunda sim. Fora várias outras coisas que dariam um uma trilogia de livros.",Positiva
2040,2040,2020-05-21 02:35:47,3,Tem que melhorar o designer do app os quadrados pequenos muito ruim assim de vizualizar as fotos de capa dos filmes.,Positiva
2042,2042,2020-05-21 02:31:55,3,"Inicialmente eu tinha controle via Barra de notificações de pausar, voltar e parar o conteúdo, agora não consigo mais, só abrindo o app",Negativa
2045,2045,2020-05-21 02:15:06,3,O aplicativo é ótimo....só ñ gostei pq ñ tem Grey's Anatomy 🥺,Positiva
2080,2080,2020-05-21 01:00:56,3,"No geral está até ótimo! O problema é que pra conectar com meu Chromecast as vezes vai de primeira, se não eu tenho que ficar reiniciando a tv ou até mesmo o aparelho pra fazer a conexão. Fica tanto o erro ""CAST_CONNECTION_START_ERROR"" Ae vem a luta pra fazer conectar.",Negativa
2086,2086,2020-05-21 00:48:59,3,"Apesar de ter um catálogo bacana, não tem opção de criar perfil, o que facilita muito o uso em família.",Positiva
2115,2115,2020-05-20 23:27:49,3,"Queria entender o porquê meu celular não reproduz com o wi-fi, sendo que o computador reproduz o mesmo normalmente",Negativa
2131,2131,2020-05-20 22:37:12,3,Precisa de mais séries!,Positiva
2154,2154,2020-05-20 17:43:30,3,"App bom, mas precisa melhor pra chegar lado a lado da grande concorrente Net, ou utrapassar uma da necessidade grandes é colocar a opção de interagir com o app da smart tv com o app do smartphone pausar, passar, retroceder e outro recursos que a concorrente tem",Positiva
2157,2157,2020-05-20 17:31:36,3,Pq nao ta funcionando pra tranferir pra tela da smart!?,Negativa
2170,2170,2020-05-20 16:36:48,3,"O conteúdo é bom, seria melhor ainda se vcs liberassem o app transmitir do celular pra qualquer TV smart igual a Netflix, pois a minha TV é Smart 4k da Philips e não consigo transmitir pra ela, consigo transmitir YouTube e Netflix, menos o prime vídeo 😒",Negativa
2173,2173,2020-05-20 16:30:31,3,"O aplicativo e o player dele tem muito a melhorar. O serviço que entregam é impecável, o único problema é o próprio app.",Positiva
2176,2176,2020-05-20 16:12:36,3,"Bom de mais pra ser verdade, falou que é um mês grátis e ja esta me cobrando? E ainda por cima não tem opção débito.",Negativa
2210,2210,2020-05-20 13:52:35,3,"Seria bom nas atualizações futuras, poder dar o zoom/ajuste na tela, com movimento de pinça, poder consultar filmes pelo IMDb, e mudar os episódios das séries com a opção passar pro lado.",Positiva
2225,2225,2020-05-20 12:00:58,3,É bom porém ainda tenho problemas pra transmitir o conteúdo do app para a tv. Geralmente tenho que abrir e fechar o app várias vezes até conseguir ter a opção de transmissão.,Negativa
2239,2239,2020-05-20 09:07:33,3,não está aparecendo a opção de transmitir na smarTV.. alguém sabe o pq?,Negativa
2241,2241,2020-05-20 07:50:23,3,"tô assistindo a série de boas, aí a qualidade diminuí e fica horrível assistir, gostaria que arrumasse isso",Negativa
2250,2250,2020-05-20 06:25:12,3,Séria bom de tivesse a opção de escolher a qualidade de reprodução direto no vídeo igual o que faz pelo computador.,Positiva
2262,2262,2020-05-20 04:39:22,3,"O conteúdo é muito bom mas o app não funciona direito, a busca nunca encontra o título mesmo sabendo que tem no conteúdo! Não é intuitivo.",Negativa
2273,2273,2020-05-20 03:20:29,3,Tem propaganda do prime,Negativa
2286,2286,2020-05-20 02:26:01,3,E bom mais mais porem na hora de procurar filmes vc nao encontra com facelidade eles so entiga fimes q acaparão de sair,Positiva
2295,2295,2020-05-20 01:45:43,3,"Muitas series não apresentam seu idioma original, só português dublado, e na minha opinião isso é uma grande falha, muitos usuários preferem assistir series no seu idioma original e não dublado...",Positiva
2302,2302,2020-05-20 01:30:30,3,"Por se tratar de um aplicativo pago os desenvolvedores deveriam colocar no programa um modo de espelhar para televisão, pois eu tentei faze-lo com o Web vídeo Caster e sempre da falha, caso consertem isso e coloquem no próprio aplicativo uma forma de espelhar para Tv darei cinco estrelas, espero uma resposta dos desenvolvedores. Obrigado.",Negativa
2303,2303,2020-05-20 01:29:41,3,Uso na smart tv MT bom,Positiva
2323,2323,2020-05-20 00:44:15,3,A posição de espelhamento sumiu depôs da atualização,Negativa
2331,2331,2020-05-20 00:21:37,3,Muitas vezes aplicativo não funciona,Positiva
2333,2333,2020-05-20 00:16:10,3,To experimentado ainda,Positiva
2336,2336,2020-05-20 00:06:54,3,Bom não sei pq eu ainda tô abaixando mas minha amiga usa e ela falou muito bem do app,Positiva
2348,2348,2020-05-19 23:09:31,3,A forma de pagamento é apenas por cartão de crédito?,Negativa
2351,2351,2020-05-19 23:05:53,3,Ele é bom! Mais deveria se conectar a smart tv como o YouTube e Facebook ae sim ficaria bacana. Minha tv e smart mais não veio com o aplicativo. Baixei no celular. Pra assistir so se espelhar...fica ruim assim...por isso não dou 5 estrelas ainda!,Negativa
2369,2369,2020-05-19 22:38:00,3,Não tem compatibilidade com Chromecast. Tem propagandas antes de iniciar e são mal feitas.,Negativa
2370,2370,2020-05-19 22:37:42,3,"Não tô conseguindo assistir quando espelho no tv box só fica o som sem imagem, depois que atualizou",Negativa
2374,2374,2020-05-19 22:20:15,3,Não consigo transmitir do celular para Tv. Primeiro o ícone pra parear aparecia mas n localizava a tv e aí agora eu atualizei o app na esperança de funcionar e pra piorar agora nem o ícone pra transmitir aparece mais.,Negativa
2386,2386,2020-05-19 21:41:13,3,"O conteúdo dentro do prime video é muito bom e diversificado. Acho a interface ruim e na hora de selecionar a temporada de uma série ela fica separada, vc precisa procurar pela temporada na busca, as temporadas de uma série deveriam ficar num lugar só.",Positiva
2400,2400,2020-05-19 20:56:21,3,"Poderia ser melhor otimizado, com opções de criar perfis, e áreas de busca, procurar a série inteira e não pode temporada acho que ficaria menos confuso",Positiva
2401,2401,2020-05-19 20:52:02,3,Estou gostando.,Positiva
2425,2425,2020-05-19 17:47:55,3,"Amazon é bom mas, têm alguns filmes que estão com problemas com falta de sincronia nas legendas e dublagens. Muitos assinantes reclamaram e ainda reclamam desse problema que até hoje não procuraram ajeitar. Então, vai ganhar três estrelas",Positiva
2431,2431,2020-05-19 17:10:14,3,Gostaria de saber o valor??,Positiva
2451,2451,2020-05-19 15:12:33,3,Bom App. Mas não tô conseguindo atualizar,Positiva
2452,2452,2020-05-19 15:06:08,3,Qualidade ruim e áudio atrasado no filme vingadores,Positiva
2466,2466,2020-05-19 13:47:01,3,e bom mas falta filmes mais novos,Positiva
2476,2476,2020-05-19 13:08:13,3,No filme vingadores end game o audio dublado nao esta sincronizado com a imagem,Positiva
2485,2485,2020-05-19 12:37:14,3,"Tem ótimas séries e filmes por um preço bom porém o aplicativo têm muitos erros, o idioma/áudio não vem direto em português, as legendas não se ativam automaticamente de um episódio pro outro...",Positiva
2490,2490,2020-05-19 11:38:35,3,"Muito confuso, falta algumas funções que deixa o aplicativo anos luz atrás da Netflix, custa ao clicar no seriado aparecer um leque de opções com episódios, trailer etc etc? Era para existir um meio de avaliar os filmes e séries que assistimos, e o Amazon se adaptar com sugestões baseado em nossa avaliação. Tira esse esquema de colocar trailer sem sentido de outro filme ou série quando clico para assistir algo... Poxa vocês dão muito mole",Positiva
2529,2529,2020-05-19 03:29:52,3,Bom para celular péssimo para tv,Negativa
2540,2540,2020-05-19 02:59:48,3,"O aplicativo não funciona muito bem com aparelhos Android, trava demais",Negativa
2548,2548,2020-05-19 02:35:52,3,Cadê a ferramenta pra espelhar na tv??? Vocês colocaram e tiraram ☹️,Negativa
2551,2551,2020-05-19 02:32:07,3,"O app é interessante, pena que não pude assinar para aproveitar o conteúdo, pelo motivo de a única forma de pagamento ser cartão de crédito, Pois eu não possuo cartão de credito, somente débito, poderia colocar outras formas de pagamento, como a netflix por exemplo tem a opção debito como forma de pagamento, se arrumar isso talvez eu assine Amazon prime video!!",Negativa
2567,2567,2020-05-19 01:49:20,3,"Audio atrasado nos filmes dublados. Tanto pelo app, pc ou navegador. O que eu faço? Cancelo a assinatura?",Negativa
2571,2571,2020-05-19 01:36:00,3,"O app tem potencial pra brigar com O concorrente, mas sem a opção de criar perfis para as 3 telas do app fica difícil utilizar entre pessoas. No netflix vc personaliza cada perfil e cada tela ver O que deseja sem atrapalhar O do outro. Resolvendo issso ganharia minha 5º estrela, por enquanto merece apenas 4º.",Negativa
2575,2575,2020-05-19 01:25:19,3,"O app trava muito e ainda acho meio confuso para fazer pesquisa, poderia melhorar o layout e separar melhor as séries, deixar as temporadas todas juntas ao invés de separá-las. Fora isso, acho o catálogo impecável, sem dúvidas é excelente.",Positiva
2581,2581,2020-05-19 01:04:50,3,"O catálogo é ótimo. A ferramenta de busca e as ""pastas"" destinada a determinados gêneros são confusas, uma bagunça. Melhorem isso e lhes dou mais 2 estrelas",Positiva
2585,2585,2020-05-19 00:55:33,3,Não está aparecendo mais a função espelhar tela,Negativa
2602,2602,2020-05-19 00:18:25,3,Podia ser que nem o Netflix Poder colocar do celular na TV pq tem TV q não tem esse App Prime vídeo atualizem pra isso por favor,Positiva
2634,2634,2020-05-18 23:17:25,3,Eu não consegui espelhar na minha TV e ela tem bluetooth o que eu faço e também usei o chomercast do meu celular e nada,Negativa
2640,2640,2020-05-18 23:06:21,3,"Nao consigo faezer buscas, o programa trava.",Negativa
2653,2653,2020-05-18 22:24:22,3,Última atualização na Smart tv Samsung piorou.,Negativa
2665,2665,2020-05-18 17:53:50,3,O App tá dando problema a pessoa entra no filme ou série roda um pouquinho e o App para,Negativa
2670,2670,2020-05-18 17:40:12,3,A função para para reconhecer uma tv não funciona.,Negativa
2710,2710,2020-05-18 13:39:35,3,Ele e bom só trava muito e tem filmes que nem reproduzem,Positiva
2717,2717,2020-05-18 13:12:21,3,"O app tem ótimas ideias como o X ray, e tem um bom conteúdo. Mas o fato de colocar propagandas entre os episódios atrapalha a experiência.",Positiva
2718,2718,2020-05-18 13:07:56,3,Minha tv tem o prime mas nao funciona. Como faço pra assistir na Tv ?,Negativa
2734,2734,2020-05-18 10:09:34,3,"O aplicativo é bom mas para mim, tem algo que está ruim. Muitos filmes não tem legendas e são dublados e tambem os pagamentos só podem ser feitos com cartão de crédito.",Positiva
2747,2747,2020-05-18 06:09:17,3,"Poderiam adicionar a série grey's anatomy. E ter a opção de recomendar séries e filmes que gostaria de assistir. Seria muito bom, pois tem muitas séries e filmes bons que não tem no APP.",Positiva
2758,2758,2020-05-18 04:00:39,3,"Estava pensando em fazer um pacote, mas fui pesquisar e não achei nenhum filme que quis assistir, que me interessa, e olha que não são tão atuais assim. Quando chegar mais filmes interessantes eu vou pensar de assinar. O app em si é bom e tem uma interface agradável, só o catálogo de filmes que me deixou um pouco desinteressado.",Positiva
2765,2765,2020-05-18 03:30:08,3,Não aparece meu dispositivo de tv para compartilhar,Negativa
2779,2779,2020-05-18 02:36:40,3,"O único problema é que quando começar a travar não para mais, mas é um ótimo app e tem muitos filmes bons",Positiva
2782,2782,2020-05-18 02:28:32,3,Oscilação na imagem atrapalha muito e o enquadramento da tela tbm dificulta,Negativa
2785,2785,2020-05-18 02:19:40,3,"Podia ter mais opções de filmes e séries, porém o app em si é muito bom",Positiva
2793,2793,2020-05-18 01:55:27,3,"Alguns filmes estão com o áudio atrasado ... Como por exemplo o filme ""Avengers end game"" ... achei que fosse problema na minha tv ou algo do tipo, então decidi fazer o teste Abrindo o app pela TV, pelo PS3 ou celular e o filme continua com o áudio atrasado!",Negativa
2798,2798,2020-05-18 01:41:56,3,"Assino a 2 anos, as funcionalidades da SMART TV Samsung deveriam ser melhores, como alguns concorrentes. É muito trabalhoso alterar a linguagem em meio ao filme, já as legendas são fáceis.",Negativa
2799,2799,2020-05-18 01:38:48,3,A dublagem do filme Vingadores Ultimato está atrasada em relação ao filme.,Positiva
2800,2800,2020-05-18 01:36:02,3,"Estou gostando, tem filmes atuais, e a imagem é linda.",Positiva
2820,2820,2020-05-18 00:48:09,3,"App muito bom, adoro as séries e filmes que tem nele, porém quase nunca consigo assistir pela a tv, sempre diz que está com problema de conexão com a internet, mas a Netflix funciona normal... E pelo o celular eu consigo assistir normal, gostaria MT que não tivesse esse problema ao conectar com a tv, se alguém souber um jeito de arrumar me fale por favor.",Negativa
2848,2848,2020-05-17 23:28:58,3,Gostaria de saber porque não transmite os vídeos pra tv através do espelhamento. Reproduz no celular mas a tela fica toda preta na tv quando começa o vídeo. Gostaria de ter uma resposta.,Negativa
2852,2852,2020-05-17 23:14:17,3,Bom mas deveria ser gratuito!,Positiva
2855,2855,2020-05-17 22:53:47,3,Está travando muito ainda.,Negativa
2856,2856,2020-05-17 22:52:09,3,"A ideia é ótima de ter uma plataforma de vídeo, mas percebi que além de existir vários filmes que não aparecem na plataforma, quando vc pesquisa um filme na barra de busca ele mostra todos os filmes menos o que vc que e escreveu com todas as letras. Coloquei pra pesquisar o filme ""não desligue"" e lá não apareceu o filme de forma alguma, até em inglês tentei e nada, pedi pra me enviarem o link pra poder assistir já que não aparecia na barra de opções. Longe de ser ideal com a quantidade de falhas",Positiva
